Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
Allosaurus: A Walking with Dinosaurs Special,tt0283245,won,false,false,false,
Anne Frank: The Whole Story,tt0246430,won,false,false,false,
Hornblower: Mutiny,tt0273656,nominated,false,false,false,
On Golden Pond,tt0282040,nominated,false,false,false,
Bette,tt0247079,nominated,false,false,false,
Three Sisters,tt0266195,nominated,false,false,false,
Boston Public,tt0247081,won,false,false,false,
Peter Pan,tt0255873,won,false,false,false,
Copperfield: Tornado of Fire,tt0304368,nominated,false,false,false,
The 43rd Annual Grammy Awards,tt0278269,nominated,false,false,false,
Ed,tt0247091,nominated,false,false,false,
61*,tt0250934,won,false,false,false,
The Last of the Blonde Bombshells,tt0220608,nominated,false,false,false,
When Billie Beat Bobby,tt0258446,nominated,false,false,false,
The Teen Files,tt0258377,won,false,false,false,
King Gimp,tt0239528,nominated,false,false,false,
Blast!,tt0387074,won,false,false,false,
Bojangles,tt0252287,nominated,false,false,false,
Grounded for Life,tt0255734,nominated,false,false,false,
Miss America Pageant,tt0296759,nominated,false,false,false,
Land of the Mammoth,tt0288980,won,false,false,false,
Half Past Autumn: The Life and Works of Gordon Parks,tt0265218,nominated,false,false,false,
Jazz,tt0221300,nominated,false,false,false,
Dune,tt0142032,won,false,false,false,
100 Centre Street,tt0260596,nominated,false,false,false,
La traviata,tt0250064,won,false,false,false,
American Dream: Andrea Bocelli's Statue of Liberty Concert,tt0303634,nominated,false,false,false,
Charlotte Church Live from Jerusalem,tt0345029,nominated,false,false,false,
The Three Tenors Christmas,tt0304821,nominated,false,false,false,
Mercedes-Benz: Modern Ark,tt11477382,nominated,false,false,false,
Life with Judy Garland: Me and My Shadows,tt0250581,won,false,false,false,
David Copperfield,tt0238768,nominated,false,false,false,
The Lot,tt0211157,won,false,false,false,
Cirque du Soleil: Dralion,tt0276866,won,false,false,false,
Wit,tt0243664,won,false,false,false,
The 54th Annual Tony Awards,tt0424763,nominated,false,false,false,
Jackie Bouvier Kennedy Onassis,tt0250161,nominated,false,false,false,
The Monkey King,tt0198779,nominated,false,false,false,
Storm Team 10 Weather Center,tt2290278,won,false,false,false,
Timeless: Live in Concert,tt0286226,won,false,false,false,
Ellen DeGeneres: The Beginning,tt0251070,nominated,false,false,false,
Gary & Mike,tt0264634,won,false,false,false,
Invader ZIM,tt0235923,won,false,true,false,
Bruce Springsteen and the E Street Band: Live in New York City,tt0291775,won,false,false,false,
Laughter on the 23rd Floor,tt0248955,nominated,false,false,false,
Masterpiece Classic,tt0066684,won,false,false,false,
AudioFile,tt0266118,nominated,false,false,false,
Norm,tt0181935,nominated,false,false,false,
Gideon's Crossing,tt0247101,won,false,false,false,
Big Apple,tt0277471,nominated,false,false,false,
Soul Food,tt0248655,nominated,false,false,false,
Thoroughbred,tt0389692,nominated,false,false,false,
Voyage of the Unicorn,tt0249326,nominated,false,false,false,
Further Tales of the City,tt0245625,nominated,false,false,false,
Elton John: One Night Only - Greatest Hits Live,tt0303960,nominated,false,false,false,
Hendrix,tt0260949,nominated,false,false,false,
For Love or Country: The Arturo Sandoval Story,tt0236285,won,false,false,false,
Bailey's Mistake,tt0279666,nominated,false,false,false,
Haven,tt0250862,nominated,false,false,false,
"Jackie, Ethel, Joan: The Women of Camelot",tt0247875,nominated,false,false,false,
Papa's Angels,tt0263836,nominated,false,false,false,
Christmas in Washington,tt0271434,nominated,false,false,false,
South Pacific,tt0242898,nominated,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0319680,nominated,false,false,false,
Yesterday's Children,tt0264192,won,false,false,false,
AFI Life Achievement Award: A Tribute to Barbra Streisand,tt0304848,nominated,false,false,false,
Dancing in September,tt0219636,nominated,false,false,false,
Robert Klein: Child in His 50's,tt0280543,nominated,false,false,false,
American High,tt0254888,won,false,false,false,
The Awful Truth,tt0190171,nominated,false,false,false,
Bands on the Run,tt0274238,nominated,false,false,false,
Eco-Challenge Borneo,tt0262159,nominated,false,false,false,
Junkyard Wars,tt0169491,nominated,false,false,false,
Road Rules,tt0177458,nominated,false,false,false,
Scottsboro: An American Tragedy,tt0240885,won,false,false,false,
Dwarfs: Not a Fairy Tale,tt0303941,nominated,false,false,false,
Egypt Beyond the Pyramids,tt0289174,nominated,false,false,false,
Living Dolls: The Making of a Child Beauty Queen,tt0285298,won,false,false,false,
Nuremberg,tt0208629,won,false,false,false,
Shooting War: World War II Combat Cameramen,tt0250730,nominated,false,false,false,
The Fugitive,tt0247097,nominated,false,false,false,
The Beatles Revolution,tt0268176,nominated,false,false,false,
The 73rd Annual Academy Awards,tt0280387,won,false,false,false,
Race Against Time,tt0215785,nominated,false,false,false,
Dark Angel,tt0204993,nominated,false,false,false,
Super Bowl XXXV Halftime Show,tt0402512,nominated,false,false,false,
Saturday Night Live: Presidential Bash 2000,tt0266934,nominated,false,false,false,
Conspiracy,tt0266425,won,false,false,false,
The 38th Annual Tony Awards,tt1047437,nominated,false,false,false,
The Mystic Warrior,tt0087769,won,false,false,false,
Dempsey,tt0084160,nominated,false,false,false,
George Washington,tt0086720,nominated,false,false,false,
Samson and Delilah,tt0088036,nominated,false,false,false,
Why Me?,tt0088398,won,false,false,false,
V: The Final Battle,tt0086823,nominated,false,false,false,
The First Olympics: Athens 1896,tt0086713,won,false,false,false,
Master of the Game,tt0086755,nominated,false,false,false,
Dallas,tt0077000,won,false,false,false,
Emerald Point N.A.S.,tt0085012,nominated,false,false,false,
Mr. Smith,tt0085059,nominated,false,false,false,
"Trapper John, M.D.",tt0078704,nominated,false,false,false,
Screen Actors Guild 50th Anniversary Celebration,tt0266946,won,false,false,false,
Perry Como's Christmas in New York,tt1806994,nominated,false,false,false,
The Stars Salute the U.S. Olympic Team,tt2166216,nominated,false,false,false,
Here's Television Entertainment,tt2383518,won,false,false,false,
Burnett Discovers Domingo,tt0448207,nominated,false,false,false,
Two Marriages,tt0085104,nominated,false,false,false,
Garfield on the Town,tt0295274,won,false,false,false,
A Disney Christmas Gift,tt2129864,nominated,false,false,false,
"It's Flashbeagle, Charlie Brown",tt0123122,nominated,false,false,false,
The Smurfic Games,tt1401900,nominated,false,false,false,
The Soldier's Tale,tt0253729,won,false,false,false,
A Streetcar Named Desire,tt0088193,won,false,false,false,
Chiefs,tt0084997,nominated,false,false,false,
Invitation to Hell,tt0087480,nominated,false,false,false,
The Master of Ballantrae,tt0087692,nominated,false,false,false,
The Duck Factory,tt0086702,won,false,false,false,
The 56th Annual Academy Awards,tt0353136,won,false,false,false,
Body and Soul,tt0368610,nominated,false,false,false,
Live... And in Person,tt2179790,nominated,false,false,false,
He Makes Me Feel Like Dancin',tt0085655,won,false,false,false,
Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art,tt0331999,nominated,false,false,false,
The Best Christmas Pageant Ever,tt0085231,nominated,false,false,false,
Celebrity,tt0086679,nominated,false,false,false,
The New Mike Hammer,tt0086760,won,false,false,false,
The Compleat Gilbert & Sullivan,tt2402462,nominated,false,false,false,
Buffalo Bill,tt0084992,nominated,false,false,false,
The Dollmaker,tt0087160,won,false,false,false,
Nancy Astor,tt0086766,nominated,false,false,false,
Dynasty,tt0081856,won,false,false,false,
Mama's Family,tt0085050,won,false,false,false,
Kate & Allie,tt0086742,won,false,false,false,
AfterMASH,tt0084969,nominated,false,false,false,
Hill Street Blues,tt0081873,won,false,true,false,
Ernie Kovacs: Between the Laughter,tt0087212,nominated,false,false,false,
Something About Amelia,tt0088149,won,false,false,false,
Adam,tt0085136,nominated,false,false,false,
Dark Mirror,tt0087119,nominated,false,false,false,
Simon & Simon,tt0081930,nominated,false,false,false,
The Day After,tt0085404,won,false,false,false,
Flight 90: Disaster on the Potomac,tt0087272,nominated,false,false,false,
Kenny Rogers as The Gambler: The Adventure Continues,tt0085782,nominated,false,false,false,
Airwolf,tt0086862,won,false,false,false,
Ripley's Believe It or Not!,tt0083473,nominated,false,false,false,
The A-Team,tt0084967,nominated,false,false,false,
Great Performances at the Met,tt0335704,won,false,false,false,
In Performance at the White House,tt1700447,won,false,false,false,
A Walk Through the 20th Century with Bill Moyers,tt1006329,won,false,false,false,
The 26th Annual Grammy Awards,tt0804435,won,false,false,false,
George Burns Celebrates 80 Years in Show Business,tt1375542,nominated,false,false,false,
Amazon,tt2764626,nominated,false,false,false,
At the Movies,tt0083380,nominated,false,false,false,
America Remembers John F. Kennedy,tt2402486,won,false,false,false,
Lifestyles of the Rich and Famous,tt0086750,nominated,false,false,false,
The Body Human: The Journey Within,tt0776713,nominated,false,false,false,
The Lions of Etosha: King of the Beasts,tt2398006,nominated,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0319668,won,false,false,false,
Sinatra: Concert for the Americas,tt1209406,nominated,false,false,false,
Oh Madeline,tt0085067,nominated,false,false,false,
Reilly: Ace of Spies,tt0085077,nominated,false,false,false,
Winter Carnival in Quebec,tt1198676,won,false,false,false,
Mister Roberts,tt0207607,nominated,false,false,false,
Ray Charles: A Man & His Soul,tt2398494,nominated,false,false,false,
Ringling Bros. and Barnum & Bailey Circus 114th Edition,tt2398452,nominated,false,false,false,
Real People,tt0078676,won,false,false,false,
The Magic of David Copperfield VI: Floating Over the Grand Canyon,tt0293376,won,false,false,false,
Bob Hope's USO Christmas in Beirut,tt0437875,nominated,false,false,false,
The 11th Annual American Music Awards,tt0361271,nominated,false,false,false,
On Stage America,tt0086772,won,false,false,false,
Jennifer Slept Here,tt0085038,nominated,false,false,false,
AFI Life Achievement Award: A Tribute to Lillian Gish,tt0268610,won,false,false,false,
Super Night of Rock 'n' Roll,tt0791342,nominated,false,false,false,
The Best of Everything,tt0262275,nominated,false,false,false,
The Chemical People,tt1772372,nominated,false,false,false,
Fame,tt0083412,won,false,false,false,
Sparkling Cyanide,tt0086348,nominated,false,false,false,
The Dukes of Hazzard,tt0078607,nominated,false,false,false,
"The Farm: Angola, USA",tt0139193,won,false,false,false,
Lenny Bruce: Swear to Tell the Truth,tt0175844,won,false,false,false,
Frank Lloyd Wright,tt0144937,nominated,false,false,false,
Leonard Bernstein: Reaching for the Note,tt0199708,nominated,false,false,false,
Avalanche: The White Death,tt0367519,won,false,false,false,
Why Dogs Smile & Chimpanzees Cry,tt0208570,won,false,false,false,
"Our Friend, Martin",tt0248271,nominated,false,false,false,
The Rat Pack,tt0146165,won,false,false,false,
Cleopatra,tt0178130,nominated,false,false,false,
Horatio Hornblower: The Fire Ship,tt0194947,nominated,false,false,false,
Joan of Arc,tt0178145,nominated,false,false,false,
Buddy Faro,tt0167548,won,false,false,false,
The 71st Annual Academy Awards,tt0266221,won,false,false,false,
Three Tenors '98 World Cup Paris,tt0500189,nominated,false,false,false,
Winchell,tt0149380,won,false,false,false,
Pirates of Silicon Valley,tt0168122,nominated,false,false,false,
Oz,tt0118421,nominated,false,false,false,
A Winnie the Pooh Thanksgiving,tt0302039,nominated,false,false,false,
Kids Are Punny,tt0266696,nominated,false,false,false,
Goodwill Games Opening Celebration,tt0428588,won,false,false,false,
Universoul Circus,tt0266199,nominated,false,false,false,
Dash and Lilly,tt0171214,nominated,false,false,false,
Dr. Quinn Medicine Woman: The Movie,tt0196512,nominated,false,false,false,
Lansky,tt0173974,nominated,false,false,false,
The '60s,tt0169528,nominated,false,false,false,
Felicity,tt0134247,won,false,false,false,
Itzhak Perlman: Fiddling for the Future,tt0266652,won,false,false,false,
Alice in Wonderland,tt0164993,won,false,false,false,
Horatio Hornblower: The Wrong War,tt0194948,nominated,false,false,false,
That '70s Show,tt0165598,won,true,false,false,
"The Snowden, Raggedy Ann and Andy Holiday Show",tt0244217,won,false,false,false,
The Temptations,tt0164292,won,false,false,false,
The Baby Dance,tt0126802,nominated,false,false,false,
The 52nd Annual Tony Awards,tt0312313,won,false,false,false,
Houdini,tt0159276,won,false,false,false,
And the Beat Goes On: The Sonny and Cher Story,tt0185155,nominated,false,false,false,
The Canterbury Tales,tt0188478,won,false,false,false,
Rude Awakening,tt0165057,nominated,false,false,false,
Opening the Lost Tombs: Live from Egypt,tt0428918,nominated,false,false,false,
The 78th Annual Miss America Pageant,tt0429488,nominated,false,false,false,
A Lesson Before Dying,tt0179940,won,false,false,false,
Dilbert,tt0118984,won,false,false,false,
First Wave,tt0160277,nominated,false,false,false,
Private Screenings,tt0287263,nominated,false,false,false,
Trinity,tt0157245,won,false,false,false,
Profiler,tt0115322,nominated,false,false,false,
V.I.P.,tt0134269,nominated,false,false,false,
Viva Variety,tt0132665,nominated,false,false,false,
Horatio Hornblower: The Duel,tt0129686,won,false,false,false,
Great Expectations,tt0167187,nominated,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0258706,won,false,false,false,
Céline Dion: These Are Special Times,tt0266436,nominated,false,false,false,
Disney's Young Musicians' Symphony Orchestra,tt0427159,nominated,false,false,false,
The Kennedy Center Presents: A Tribute to Muddy Waters: King of the Blues,tt0266695,nominated,false,false,false,
The World's Greatest Magic 5,tt0267123,nominated,false,false,false,
Just Shoot Me!,tt0118364,nominated,false,false,false,
David and Lisa,tt0164013,nominated,false,false,false,
Mutiny,tt0181769,nominated,false,false,false,
Rear Window,tt0166322,nominated,false,false,false,
Winnie the Pooh: A Valentine for You,tt0267118,nominated,false,false,false,
Invasion America,tt0161718,won,false,false,false,
Fantasy Island,tt0158408,nominated,false,false,false,
Christmas in Washington,tt0208048,nominated,false,false,false,
AFI's 100 Years... 100 Movies: America's Greatest Movies,tt0192952,won,false,false,false,
Sin City Spectacular,tt0162110,nominated,false,false,false,
You Lucky Dog,tt0153992,nominated,false,false,true,
Thug Life in D.C.,tt0188235,won,false,false,false,
Dying to Tell the Story,tt0183024,nominated,false,false,false,
Little Dieter Needs to Fly,tt0145046,nominated,false,false,false,
John Leguizamo: Freak,tt0174666,won,false,false,false,
George Carlin: You Are All Diseased,tt0246645,nominated,false,false,false,
Storm of the Century,tt0135659,won,false,false,false,
A Soldier's Sweetheart,tt0129414,nominated,false,false,false,
NetForce,tt0158423,nominated,false,false,false,
Purgatory,tt0158131,nominated,false,false,false,
The 41st Annual Grammy Awards,tt0268874,won,false,false,false,
An All-Star Tribute to Johnny Cash,tt0266242,nominated,false,false,false,
Max Q,tt0178747,nominated,false,false,false,
Total Recall 2070,tt0159920,nominated,false,false,false,
Janet: The Velvet Rope,tt0208234,won,false,false,false,
1998 MTV Video Music Awards,tt0266735,nominated,false,false,false,
Christmas in Rockefeller Center,tt0417536,nominated,false,false,false,
Jerry Seinfeld: 'I'm Telling You for the Last Time',tt0500140,nominated,true,false,false,
The Chris Rock Show,tt0118285,won,false,false,false,
Baryshnikov in Hollywood,tt0355246,nominated,false,false,false,
Inside the Third Reich,tt0084140,won,false,false,false,
Marian Rose White,tt0084305,nominated,false,false,false,
The Capture of Grizzly Adams,tt0083718,nominated,false,false,false,
Fire on the Mountain,tt0082380,nominated,false,false,false,
"Eleanor, First Lady of the World",tt0083875,won,false,false,false,
Jacqueline Bouvier Kennedy,tt0082572,nominated,false,false,false,
World War III,tt0084919,won,false,false,false,
Fantasy Island,tt0077008,nominated,false,false,false,
Mae West,tt0084289,nominated,false,false,false,
Oliver Twist,tt0084438,nominated,false,false,false,
The Princess and the Cabbie,tt0082946,won,false,false,false,
Ivanhoe,tt0084157,nominated,false,false,false,
Killjoy,tt0082616,nominated,false,false,false,
Little House on the Prairie,tt0071007,won,false,false,false,
The Incredible Hulk,tt0077031,nominated,false,false,false,
Night of 100 Stars,tt0355825,won,false,false,false,
The 2nd American Movie Awards,tt0355189,nominated,false,false,false,
Shirley MacLaine... Illusions,tt0348005,won,false,false,false,
Advice to the Lovelorn,tt0081984,nominated,false,false,false,
The Gift of Life,tt0084000,nominated,false,false,false,
The Greatest American Hero,tt0081871,nominated,false,false,false,
Perry Como's Easter in Guadalajara,tt0355406,won,false,false,false,
Debby Boone... One Step Closer,tt0355365,nominated,false,false,false,
Frank Sinatra: The Man and His Music,tt0356040,nominated,false,false,false,
The Grinch Grinches the Cat in the Hat,tt0213689,won,false,false,false,
A Charlie Brown Celebration,tt0173721,nominated,false,false,false,
"Someday You'll Find Her, Charlie Brown",tt0174226,nominated,false,false,false,
The Clockwork Smurf,tt0356051,nominated,false,false,false,
The Smurfs Springtime Special,tt0356050,nominated,false,false,false,
The Letter,tt0084243,won,false,false,false,
Brideshead Revisited,tt0083390,nominated,false,false,false,
Bret Maverick,tt0081837,nominated,false,false,false,
Hart to Hart,tt0078622,nominated,false,false,false,
The 54th Annual Academy Awards,tt0353134,won,false,false,false,
Olivia Newton-John: Let's Get Physical,tt0283520,nominated,false,false,false,
The Wave,tt0083316,won,false,false,false,
"Please Don't Hit Me, Mom",tt0082918,nominated,false,false,false,
The Electric Grandmother,tt0083876,nominated,false,false,false,
The Time Crystal,tt0083198,nominated,false,false,false,
Baker's Dozen,tt0083382,nominated,false,false,false,
Bernstein/Beethoven,tt0083385,nominated,false,false,false,
Horowitz in London: A Royal Concert,tt0355540,nominated,false,false,false,
Barney Miller,tt0072472,won,false,false,false,
"Love, Sidney",tt0081896,nominated,false,false,false,
Marco Polo,tt0083446,won,false,false,false,
The Elephant Man,tt0166593,nominated,false,false,false,
One Day at a Time,tt0072554,won,false,false,false,
Skokie,tt0083090,nominated,false,false,false,
Goldie and Kids: Listen to Us,tt0286655,won,false,false,false,
A Woman Called Golda,tt0084914,won,false,false,false,
A Piano for Mrs. Cimino,tt0084494,nominated,false,false,false,
Quincy M.E.,tt0074042,nominated,false,false,false,
Alice at the Palace,tt0133356,won,false,false,false,
Rascals and Robbers: The Secret Adventures of Tom Sawyer and Huck Finn,tt0084570,nominated,false,false,false,
Ain't Misbehavin',tt0227999,won,false,false,false,
I Love Liberty,tt0304178,nominated,false,false,false,
Murder Is Easy,tt0082779,nominated,false,false,false,
Creativity with Bill Moyers,tt0355076,won,false,false,false,
Middletown,tt0355106,nominated,false,false,false,
The Dick Cavett Show,tt0072490,nominated,false,false,false,
The Making of 'Raiders of the Lost Ark',tt0254543,won,false,false,false,
Great Movie Stunts: Raiders of the Lost Ark,tt0146834,nominated,false,false,false,
High Hopes: The Capra Years,tt0355531,nominated,false,false,false,
Hollywood: The Gift of Laughter,tt0355538,nominated,false,false,false,
Marva Collins: Excellence in Education,tt0355751,nominated,false,false,false,
The Nashville Palace,tt0081904,nominated,false,false,false,
A Town Like Alice,tt0081949,nominated,false,false,false,
Flickers,tt0081864,nominated,false,false,false,
Oppenheimer,tt0078037,nominated,false,false,false,
The Magic of David Copperfield IV: The Vanishing Airplane,tt0293373,won,false,false,false,
All the Way Home,tt0173629,nominated,false,false,false,
Lynda Carter: Street Life,tt0355712,nominated,false,false,false,
Rod Stewart: Tonight He's Yours,tt0355959,nominated,false,false,false,
AFI Life Achievement Award: A Tribute to Frank Capra,tt0138986,nominated,false,false,false,
American Bandstand's 30th Anniversary Special,tt0355187,won,false,false,false,
Lily for President?,tt0355689,nominated,false,false,false,
Perry Como's French-Canadian Christmas,tt0355459,nominated,false,false,false,
Barbara Mandrell and the Mandrell Sisters,tt0080194,won,false,false,false,
Report to Murphy,tt0083472,nominated,false,false,false,
Taxi,tt0077089,won,false,true,false,
Police Squad!,tt0083466,nominated,false,false,false,
Bill,tt0082075,won,false,false,false,
Sidney Shorr: A Girl's Best Friend,tt0083076,nominated,false,false,false,
SCTV Network,tt0081925,won,false,false,false,
Omni: The New Frontier,tt0081911,nominated,false,false,false,
Boo to You Too! Winnie the Pooh,tt0163558,won,false,false,false,
Testament: The Bible in Animation,tt0115388,won,false,false,false,
The Willows in Winter,tt0286309,won,false,false,false,
Kennedy Center's 25th Anniversary,tt0322939,won,false,false,false,
Emma,tt0118308,won,false,false,false,
The Hunchback of Notre Dame,tt0119329,nominated,false,false,false,
Weapons of Mass Distraction,tt0120487,nominated,false,false,false,
7th Heaven,tt0115083,nominated,false,true,false,
Centennial Olympic Games: Opening Ceremonies,tt0455091,won,false,false,false,
Bastard Out of Carolina,tt0115633,won,false,false,false,
Crime of the Century,tt0115974,nominated,false,false,false,
Grand Avenue,tt0116443,nominated,false,false,false,
How Do You Spell God?,tt0128260,won,false,false,false,
About Us: The Dignity of Children,tt0131701,nominated,false,false,false,
It Just Takes One,tt0295358,nominated,false,false,false,
Smoke Alarm: The Unfiltered Truth About Cigarettes,tt0234752,nominated,false,false,false,
3rd Rock from the Sun,tt0115082,won,false,false,false,
Scott Hamilton: Upside Down,tt0266944,won,false,false,false,
The Wrecker's Ball: Three Dances by Paul Taylor,tt0326428,nominated,false,false,false,
Miss Evers' Boys,tt0119679,won,false,false,false,
Gotti,tt0116441,nominated,false,false,false,
Hidden in America,tt0116527,nominated,false,false,false,
In the Gloaming,tt0119362,nominated,false,false,false,
"To Love, Honor and Deceive",tt0117926,nominated,false,false,false,
Gun,tt0118330,nominated,false,false,false,
Relativity,tt0115332,nominated,false,false,false,
The Inheritance,tt0119369,won,false,false,false,
The Hunchback of Notre Dame Festival of Fun Musical Spectacular,tt0455126,won,false,false,false,
The Odyssey,tt0118414,won,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0319678,won,false,false,false,
Happy Birthday Elizabeth: A Celebration of Life,tt0119254,nominated,false,false,false,
If These Walls Could Talk,tt0116607,nominated,false,false,false,
In Cold Blood,tt0116619,nominated,false,false,false,
The Man Who Captured Eichmann,tt0116975,nominated,false,false,false,
Ellen,tt0108761,won,false,false,false,
Mrs. Santa Claus,tt0117103,won,false,false,false,
Crazy Horse,tt0115969,nominated,false,false,false,
Memphis PD: War on the Streets,tt0117018,won,false,false,false,
Paradise Lost: The Child Murders at Robin Hood Hills,tt0117293,won,false,false,false,
Tigers of the Snow,tt0324258,won,false,false,false,
America's Music: The Roots of Country,tt0320816,nominated,false,false,false,
Animal ER,tt0375554,nominated,false,false,false,
1914-1918,tt0115193,won,false,false,false,
Judy Garland: Beyond the Rainbow,tt0466862,won,false,false,false,
Without Pity: A Film About Abilities,tt0206415,won,false,false,false,
Talked to Death,tt0468556,nominated,false,false,false,
Cosby,tt0115144,won,false,false,false,
In the House,tt0112015,nominated,false,false,false,
Bette Midler in Concert: Diva Las Vegas,tt0118703,won,false,false,false,
The 39th Annual Grammy Awards,tt0468440,nominated,false,false,false,
Dark Skies,tt0115151,won,false,false,false,
Great Books,tt0200341,nominated,false,false,false,
The Burning Zone,tt0115123,nominated,false,false,false,
EZ Streets,tt0115161,won,false,false,false,
Crisis Center,tt0118293,nominated,false,false,false,
Early Edition,tt0115163,nominated,false,false,false,
The Shining,tt0118460,won,false,false,false,
Alien Nation: The Enemy Within,tt0115505,nominated,false,false,false,
Trilogy of Terror II,tt0117966,nominated,false,false,false,
Prime Suspect 5: Errors of Judgement,tt0115321,won,false,false,false,
The Last Don,tt0118381,nominated,false,false,false,
The Adventures of Young Indiana Jones: Travels with Father,tt0154003,won,false,false,false,
After Jimmy,tt0115482,nominated,false,false,false,
Calm at Sunset,tt0115806,nominated,false,false,false,
Quicksilver Highway,tt0119975,nominated,false,false,false,
True Women,tt0118499,nominated,false,false,false,
The Cape,tt0115126,won,false,false,false,
Orleans,tt0118416,nominated,false,false,false,
The 53rd Presidential Inaugural Gala: An American Journey,tt0324958,nominated,false,false,false,
George Carlin: 40 Years of Comedy,tt0248826,nominated,false,false,false,
David,tt0118933,nominated,false,false,false,
The Cherokee Kid,tt0115875,nominated,false,false,false,
Nash Bridges,tt0115285,nominated,false,false,false,
Titanic,tt0115392,won,false,false,false,
Apollo 11,tt0115560,nominated,false,false,false,
The 69th Annual Academy Awards,tt0297693,won,false,false,false,
Tony Bennett Live by Request: A Valentine's Day Special,tt0450176,nominated,false,false,false,
Asteroid,tt0118261,won,false,false,false,
Beauty and the Beast: A Concert on Ice,tt0243140,won,false,false,false,
The Price Is Right 25th Anniversary Special,tt0323701,nominated,false,false,false,
Chris Rock: Bring the Pain,tt0200529,won,false,false,false,
The 50th Annual Tony Awards,tt0306430,nominated,false,false,false,
Old Man,tt0119823,won,false,false,false,
Shirley MacLaine... 'Every Little Movement',tt0335414,won,false,false,false,
Uptown: A Tribute to the Apollo Theatre,tt0335511,nominated,false,false,false,
Skag,tt0080276,nominated,false,false,false,
Power,tt0081364,won,false,false,false,
Amber Waves,tt0080364,nominated,false,false,false,
The Plutonium Incident,tt0081347,nominated,false,false,false,
The Ordeal of Dr. Mudd,tt0081281,won,false,false,false,
Guyana Tragedy: The Story of Jim Jones,tt0080832,nominated,false,false,false,
The Golden Moment: An Olympic Love Story,tt0080805,nominated,false,false,false,
The French Atlantic Affair,tt0078614,won,false,false,false,
Salem's Lot,tt0079844,nominated,false,false,false,
The Miracle Worker,tt0079562,won,false,false,false,
Haywire,tt0080849,nominated,false,false,false,
Murder Can Hurt You!,tt0081201,nominated,false,false,false,
F.D.R.: The Last Year,tt0080708,won,false,false,false,
Goldie and Liza Together,tt0261711,nominated,false,false,false,
The Cheryl Ladd Special: Souvenirs,tt0334996,nominated,false,false,false,
The Tender Land,tt0337287,nominated,false,false,false,
The Unbroken Circle: A Tribute to Mother Maybelle Carter,tt0335505,nominated,false,false,false,
The Scarlett O'Hara War,tt0081458,won,false,false,false,
Beyond Westworld,tt0080198,nominated,false,false,false,
Disraeli: Portrait of a Romantic,tt0078601,nominated,false,false,false,
High Midnight,tt0079294,won,false,false,false,
The Last Convertible,tt0078639,nominated,false,false,false,
Baryshnikov on Broadway,tt0261556,won,false,false,false,
Barry Manilow: One Voice,tt0335998,nominated,false,false,false,
The First 40 Years,tt0331646,won,false,false,false,
Kenny Rogers and the American Cowboy,tt0336690,nominated,false,false,false,
The Crystal Gayle Special,tt0335020,nominated,false,false,false,
The Donna Summer Special,tt0335059,nominated,false,false,false,
The Oldest Living Graduate,tt0081273,won,false,false,false,
"A Christmas Special... With Love, Mac Davis",tt0334999,nominated,false,false,false,
The Magic of David Copperfield II,tt0293371,nominated,false,false,false,
The Midnight Special,tt0229907,nominated,false,false,false,
Carlton Your Doorman,tt0302387,won,false,false,false,
Pink Panther in the Olym-pinks,tt0244137,nominated,false,false,false,
Pontoffel Pock and His Magic Piano,tt0295628,nominated,false,false,false,
"She's a Good Skate, Charlie Brown",tt0174200,nominated,false,false,false,
Gauguin the Savage,tt0080777,won,false,false,false,
Brave New World,tt0080468,nominated,false,false,false,
Orphan Train,tt0079676,nominated,false,false,false,
"Palmerstown, U.S.A.",tt0080258,won,false,false,false,
Benji at Work,tt0336022,won,false,false,false,
Sesame Street in Puerto Rico,tt0337176,nominated,false,false,false,
The Silent Lovers,tt0081514,won,false,false,false,
The Gambler,tt0080993,nominated,false,false,false,
The Contender,tt0080207,won,false,false,false,
From Here to Eternity,tt0080220,nominated,false,false,false,
Live from Studio 8H: A Tribute to Toscanini,tt0335263,won,false,false,false,
Beverly Sills in Concert,tt0336036,nominated,false,false,false,
Conversations About the Dance,tt0336204,nominated,false,false,false,
Ann-Margret: Hollywood Movie Girls,tt0334902,nominated,false,false,false,
The Beatrice Arthur Special,tt0334930,nominated,false,false,false,
"The Carpenters: Music, Music, Music",tt0335304,nominated,false,false,false,
The Dream Merchants,tt0080659,nominated,false,false,false,
The Big Show,tt0080199,won,false,false,false,
Galactica 1980,tt0080221,nominated,false,false,false,
Lou Grant,tt0075528,won,false,false,false,
Attica,tt0080392,won,false,false,false,
John Denver and the Muppets: A Christmas Together,tt0194989,nominated,false,false,false,
Family,tt0073992,nominated,false,false,false,
Gideon's Trumpet,tt0080789,nominated,false,false,false,
All Quiet on the Western Front,tt0078753,won,false,false,false,
S.O.S. Titanic,tt0079836,nominated,false,false,false,
When Hell Was in Session,tt0080127,nominated,false,false,false,
The Halloween That Almost Wasn't,tt0316318,won,false,false,false,
Mysteries of the Sea,tt0335305,won,false,false,false,
National Geographic Specials,tt0057775,won,false,false,false,
