Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
The Crunch Bird,tt0066959,won,false,false,false,
Evolution,tt0067073,nominated,false,false,false,
The Selfish Giant,tt0067731,nominated,false,false,false,
Good Morning,tt0067152,nominated,false,false,false,
The Rehearsal,tt0067662,nominated,false,false,false,
Diamonds Are Forever,tt0066995,nominated,false,true,false,
The Conformist,tt0065571,nominated,false,false,false,
The Hospital,tt0067217,won,false,false,false,
Klute,tt0067309,nominated,false,false,false,
Sunday Bloody Sunday,tt0067805,nominated,false,false,false,
Patton,tt0066206,won,false,false,false,
Airport,tt0065377,nominated,false,false,false,
Scrooge,tt0066344,nominated,false,false,false,
The Molly Maguires,tt0066090,nominated,false,false,false,
Ryan's Daughter,tt0066319,won,false,false,false,
Women in Love,tt0066579,nominated,false,false,false,
Cromwell,tt0065593,won,false,false,false,
Darling Lili,tt0065611,nominated,false,false,false,
The Hawaiians,tt0065820,nominated,false,false,false,
Woodstock,tt0066580,won,false,false,false,
Chariots of the Gods,tt0065702,nominated,false,false,false,
Jack Johnson,tt0065906,nominated,false,false,false,
King: A Filmed Record... Montgomery to Memphis,tt0065944,nominated,false,false,false,
Say Goodbye,tt0066336,nominated,false,false,false,
Interviews with My Lai Veterans,tt0065894,won,false,false,false,
A Long Way from Nowhere,tt0065998,nominated,false,false,false,
Oisin,tt0066178,nominated,false,false,false,
The Gifts,tt0065779,nominated,false,false,false,
Time Is Running Out,tt0066458,nominated,false,false,false,
Tora! Tora! Tora!,tt0066473,won,false,false,false,
Investigation of a Citizen Above Suspicion,tt0065889,won,false,false,false,
First Love,tt0065703,nominated,false,false,false,
Hoa Binh,tt0065838,nominated,false,false,false,
Peace Over the Fields,tt0066198,nominated,false,false,false,
Tristana,tt0066491,nominated,false,false,false,
Love Story,tt0066011,won,false,false,false,
Sunflower,tt0065782,nominated,false,false,false,
Lovers and Other Strangers,tt0066016,won,false,false,false,
His Name Was Madron,tt0066034,nominated,false,false,false,
Pieces of Dreams,tt0066222,nominated,false,false,false,
Let It Be,tt0065976,won,false,false,false,
A Boy Named Charlie Brown,tt0064107,nominated,false,true,false,
The Baby Maker,tt0065441,nominated,false,false,false,
Five Easy Pieces,tt0065724,nominated,false,false,false,
Is It Always Right to Be Right?,tt0065901,won,false,false,false,
The Further Adventures of Uncle Sam,tt0065751,nominated,false,false,false,
The Shepherd,tt0066367,nominated,false,false,false,
The Resurrection of Broncho Billy,tt0066294,won,false,false,false,
Shut Up... I'm Crying,tt0066376,nominated,false,false,false,
Sticky My Fingers... Fleet My Feet,tt0066406,nominated,false,false,false,
MASH,tt0066026,won,false,false,false,
I Never Sang for My Father,tt0065872,nominated,false,false,false,
Joe,tt0065916,nominated,false,false,false,
My Night at Maud's,tt0064612,nominated,false,false,false,
"Hello, Dolly!",tt0064418,won,false,false,false,
"Gaily, Gaily",tt0064357,nominated,false,false,false,
Sweet Charity,tt0065054,nominated,false,false,false,
"They Shoot Horses, Don't They?",tt0065088,nominated,false,false,false,
Butch Cassidy and the Sundance Kid,tt0064115,won,false,false,false,
Bob & Carol & Ted & Alice,tt0064100,nominated,false,false,false,
Anne of the Thousand Days,tt0064030,won,false,false,false,
Love of Life,tt0064043,won,false,false,false,
Before the Mountain Was Moved,tt0064076,nominated,false,false,false,
In the Year of the Pig,tt0064482,nominated,false,false,false,
The Olympics in Mexico,tt0064756,nominated,false,false,false,
The Wolf Men,tt0065220,nominated,false,false,false,
Czechoslovakia 1918-1968,tt0064200,won,false,false,false,
An Impression of John Steinbeck: Writer,tt0064477,nominated,false,false,false,
Jenny Is a Good Thing,tt0064511,nominated,false,false,false,
Leo Beuerman,tt0064581,nominated,false,false,false,
Marooned,tt0064639,won,false,false,false,
Krakatoa: East of Java,tt0064555,nominated,false,false,false,
Z,tt0065234,won,false,false,false,
The Secret of Santa Vittoria,tt0064952,nominated,false,false,false,
Adalen 31,tt0065261,nominated,false,false,false,
Bratya Karamazovy,tt0062757,nominated,false,false,false,
The Battle of Neretva,tt0064091,nominated,false,false,false,
The Reivers,tt0064886,nominated,false,false,false,
The Wild Bunch,tt0065214,nominated,false,false,false,
The Happy Ending,tt0064405,nominated,false,false,false,
The Prime of Miss Jean Brodie,tt0064840,nominated,false,false,false,
The Sterile Cuckoo,tt0065037,nominated,false,false,false,
True Grit,tt0065126,nominated,true,false,false,
"Goodbye, Mr. Chips",tt0064382,nominated,false,false,false,
Paint Your Wagon,tt0064782,nominated,false,false,false,
Midnight Cowboy,tt0064665,won,false,false,false,
It's Tough to Be a Bird,tt0064504,won,false,false,false,
Of Men and Demons,tt0064752,nominated,false,false,false,
Walking,tt0064284,nominated,false,false,false,
The Magic Machines,tt0064623,won,false,false,false,
Blake,tt0064094,nominated,false,false,false,
People Soup,tt0064799,nominated,false,false,false,
"Goodbye, Columbus",tt0064381,nominated,false,false,false,
Easy Rider,tt0064276,nominated,false,false,false,
The Damned,tt0064118,nominated,false,false,false,
Oliver!,tt0063385,won,false,false,false,
Star!,tt0063642,nominated,false,false,false,
The Shoes of the Fisherman,tt0063599,nominated,false,false,false,
Romeo and Juliet,tt0063518,won,false,false,false,
Funny Girl,tt0062994,nominated,false,false,false,
Ice Station Zebra,tt0063121,nominated,false,false,false,
Planet of the Apes,tt0063442,nominated,false,false,false,
Journey Into Self,tt0063160,won,false,false,false,
A Few Notes on Our Food Problem,tt0062968,nominated,false,false,false,
Legendary Champions,tt0063222,nominated,false,false,false,
Other Voices,tt0064773,nominated,false,false,false,
Young Americans,tt0062515,nominated,false,false,false,
Why Man Creates,tt0063804,won,false,false,false,
A Space to Grow,tt0063632,nominated,false,false,false,
A Way Out of the Wilderness,tt0063796,nominated,false,false,false,
The House That Ananda Built,tt0063096,nominated,false,false,false,
The Revolving Door,tt0063504,nominated,false,false,false,
2001: A Space Odyssey,tt0062622,won,false,false,false,
Bullitt,tt0062765,won,false,false,false,
The Odd Couple,tt0063374,nominated,false,false,false,
Wild in the Streets,tt0063808,nominated,false,false,false,
War and Peace,tt0063794,won,false,false,false,
Stolen Kisses,tt0062695,nominated,false,false,false,
The Boys of Paul Street,tt0062164,nominated,false,false,false,
The Firemen's Ball,tt0061781,nominated,false,false,false,
The Girl with a Pistol,tt0063485,nominated,false,false,false,
The Lion in Winter,tt0063227,won,false,false,false,
The Fox,tt0062990,nominated,false,false,false,
The Thomas Crown Affair,tt0063688,won,false,false,false,
Chitty Chitty Bang Bang,tt0062803,nominated,true,false,false,
For Love of Ivy,tt0062985,nominated,false,false,false,
Finian's Rainbow,tt0062974,nominated,false,false,false,
The Young Girls of Rochefort,tt0062873,nominated,false,false,false,
"Rachel, Rachel",tt0063483,nominated,false,false,false,
Winnie the Pooh and the Blustery Day,tt0063819,won,false,false,false,
La maison de Jean-Jacques,tt0063262,nominated,false,false,false,
The Magic Pear Tree,tt0063257,nominated,false,false,false,
Windy Day,tt0063816,nominated,false,false,false,
Robert Kennedy Remembered,tt0063514,won,false,false,false,
De Düva: The Dove,tt0062906,nominated,false,false,false,
Pas de deux,tt0063417,nominated,false,false,false,
Prelude,tt0063454,nominated,false,false,false,
Rosemary's Baby,tt0063522,nominated,true,true,false,
The Producers,tt0063462,won,false,false,false,
Faces,tt0062952,nominated,false,false,false,
Hot Millions,tt0063094,nominated,false,false,false,
The Battle of Algiers,tt0058946,nominated,false,false,false,
Camelot,tt0061439,won,false,false,false,
The Taming of the Shrew,tt0061407,nominated,false,false,false,
Bonnie and Clyde,tt0061418,won,false,false,false,
In Cold Blood,tt0061809,nominated,false,false,false,
The Graduate,tt0061722,nominated,false,false,false,
The Happiest Millionaire,tt0061749,nominated,false,false,false,
The Anderson Platoon,tt0062244,won,false,false,false,
A King's Story,tt0059359,nominated,false,false,false,
A Time for Burning,tt0062372,nominated,false,false,false,
Festival,tt0061658,nominated,false,false,false,
Harvest,tt0061750,nominated,false,false,false,
The Redwoods,tt0062184,won,false,false,false,
Monument to the Dream,tt0061990,nominated,false,false,false,
See You at the Pillar,tt0062246,nominated,false,false,false,
While I Run This Race,tt0062489,nominated,false,false,false,
The Dirty Dozen,tt0061578,won,true,false,false,
Doctor Dolittle,tt0061584,won,false,false,false,
Tobruk,tt0062377,nominated,false,false,false,
In the Heat of the Night,tt0061811,won,false,false,false,
Beach Red,tt0061389,nominated,false,false,false,
Closely Watched Trains,tt0060802,won,false,false,false,
Bewitched Love,tt0061350,nominated,false,false,false,
Chieko-sho,tt0061471,nominated,false,false,false,
I Even Met Happy Gypsies,tt0062277,nominated,false,false,false,
Live for Life,tt0062452,nominated,false,false,false,
Thoroughly Modern Millie,tt0062362,won,false,false,false,
Cool Hand Luke,tt0061512,nominated,false,false,false,
Far from the Madding Crowd,tt0061648,nominated,false,false,false,
Banning,tt0061383,nominated,false,false,false,
Casino Royale,tt0061452,nominated,false,false,false,
The Jungle Book,tt0061852,nominated,false,false,true,
Valley of the Dolls,tt0062430,nominated,false,false,false,
The Box,tt0061421,won,false,false,false,
Hypothèse Beta,tt0061798,nominated,false,false,false,
What on Earth!,tt0062353,nominated,false,false,false,
A Place to Stand,tt0062131,won,false,false,false,
Paddle to the Sea,tt0060810,nominated,false,false,false,
Sky Over Holland,tt0062278,nominated,false,false,false,
Stop Look and Listen,tt0062307,nominated,false,false,false,
Ulysses,tt0062414,nominated,false,false,false,
Guess Who's Coming to Dinner,tt0061735,won,true,false,false,
Divorce American Style,tt0061581,nominated,false,false,false,
The War Is Over,tt0060481,nominated,false,false,false,
Two for the Road,tt0062407,nominated,false,false,false,
Ship of Fools,tt0059712,won,false,false,false,
A Patch of Blue,tt0059573,nominated,false,false,false,
King Rat,tt0059358,nominated,false,false,false,
The Slender Thread,tt0059729,nominated,false,false,false,
The Spy Who Came In from the Cold,tt0059749,nominated,false,false,false,
Doctor Zhivago,tt0059113,won,false,false,false,
Inside Daisy Clover,tt0059314,nominated,false,false,false,
The Agony and the Ecstasy,tt0058886,nominated,false,false,false,
The Greatest Story Ever Told,tt0059245,nominated,false,false,false,
In Harm's Way,tt0059309,nominated,false,false,false,
Morituri,tt0059470,nominated,false,false,false,
Darling,tt0059084,won,false,false,false,
A Rage to Live,tt0059630,nominated,false,false,false,
The Eleanor Roosevelt Story,tt0059145,won,false,false,false,
Let My People Go: The Story of Israel,tt0857321,nominated,false,false,false,
The Battle of the Bulge... The Brave Rifles,tt0058948,nominated,false,false,false,
The Forth Road Bridge,tt0059193,nominated,false,false,false,
To Die in Madrid,tt0057327,nominated,false,false,false,
To Be Alive!,tt0059814,won,false,false,false,
Mural on Our Street,tt0059483,nominated,false,false,false,
Ouverture,tt0059559,nominated,false,false,false,
Point of View,tt0059609,nominated,false,false,false,
Yeats Country,tt0059926,nominated,false,false,false,
The Great Race,tt0059243,won,false,false,false,
Von Ryan's Express,tt0059885,nominated,false,false,false,
Thunderball,tt0059800,won,false,true,false,
The Sound of Music,tt0059742,won,false,false,true,
Cat Ballou,tt0059017,nominated,false,false,false,
The Flight of the Phoenix,tt0059183,nominated,false,false,false,
The Shop on Main Street,tt0059527,won,false,false,false,
Blood on the Land,tt0057892,nominated,false,false,false,
Dear John,tt0058281,nominated,false,false,false,
Kwaidan,tt0058279,nominated,false,false,false,
Marriage Italian Style,tt0058335,nominated,false,false,false,
The Sandpiper,tt0059674,won,false,false,false,
The Umbrellas of Cherbourg,tt0058450,nominated,false,false,false,
What's New Pussycat,tt0059903,nominated,false,false,false,
A Thousand Clowns,tt0059798,nominated,false,false,false,
The Pleasure Seekers,tt0058479,nominated,false,false,false,
The Dot and the Line: A Romance in Lower Mathematics,tt0059122,won,false,false,false,
Clay or the Origin of Species,tt0059041,nominated,false,false,false,
La gazza ladra,tt0059214,nominated,false,false,false,
Le poulet,tt0059613,won,false,false,false,
Fortress of Peace,tt0059194,nominated,false,false,false,
Skaterdater,tt0059725,nominated,false,false,false,
Snow,tt0059731,nominated,false,false,false,
Time Piece,tt0059807,nominated,false,false,false,
Shenandoah,tt0059711,nominated,false,false,false,
The Collector,tt0059043,nominated,false,false,false,
Casanova 70,tt0059015,nominated,false,false,false,
The Train,tt0059825,nominated,false,false,false,
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,tt0059797,nominated,false,false,false,
Who's Afraid of Virginia Woolf?,tt0061184,won,false,false,false,
Is Paris Burning?,tt0060814,nominated,false,false,false,
Mister Buddwing,tt0059453,nominated,false,false,false,
The Fortune Cookie,tt0060424,nominated,false,false,false,
The Gospel According to St. Matthew,tt0058715,nominated,false,false,false,
Fantastic Voyage,tt0060397,won,false,false,false,
Gambit,tt0060445,nominated,false,false,false,
Juliet of the Spirits,tt0059229,nominated,false,false,false,
The Oscar,tt0060801,nominated,false,false,false,
The Sand Pebbles,tt0060934,nominated,false,false,false,
Georgy Girl,tt0060453,nominated,false,false,false,
Seconds,tt0060955,nominated,false,false,false,
A Man for All Seasons,tt0060665,won,false,false,false,
Hawaii,tt0060491,nominated,false,false,false,
The Professionals,tt0060862,nominated,false,false,false,
La mandragola,tt0059424,nominated,false,false,false,
Morgan!,tt0060714,nominated,false,false,false,
The War Game,tt0059894,won,false,false,false,
Helicopter Canada,tt0060498,nominated,false,false,false,
Le volcan interdit,tt0061163,nominated,false,false,false,
The Face of a Genius,tt0060389,nominated,false,false,false,
The Really Big Family,tt0062180,nominated,false,false,false,
A Year Toward Tomorrow,tt0061205,won,false,false,false,
Adolescence,tt0060069,nominated,false,false,false,
Cowboy,tt0060259,nominated,false,false,false,
Saint Matthew Passion,tt0060927,nominated,false,false,false,
The Odds Against,tt0060776,nominated,false,false,false,
Grand Prix,tt0060472,won,false,false,false,
The Russians Are Coming! The Russians Are Coming!,tt0060921,nominated,false,false,false,
A Man and a Woman,tt0061138,won,false,false,false,
Loves of a Blonde,tt0059415,nominated,false,false,false,
Pharaoh,tt0060401,nominated,false,false,false,
Three,tt0059829,nominated,false,false,false,
Born Free,tt0060182,won,false,false,false,
The Bible: In the Beginning...,tt0060164,nominated,false,false,false,
Alfie,tt0060086,nominated,false,false,false,
An American Dream,tt0060099,nominated,false,false,false,
A Funny Thing Happened on the Way to the Forum,tt0060438,won,false,false,false,
Return of the Seven,tt0060897,nominated,false,false,false,
Stop the World: I Want to Get Off,tt0061034,nominated,false,false,false,
The Singing Nun,tt0060983,nominated,false,false,false,
A Herb Alpert & the Tijuana Brass Double Feature,tt0060503,won,false,false,false,
The Drag,tt0060346,nominated,false,false,false,
The Pink Blueprint,tt0060834,nominated,false,false,false,
Wild Wings,tt0061192,won,false,false,false,
The Winning Strain,tt0061200,nominated,false,false,false,
Turkey the Bridge,tt0061128,nominated,false,false,false,
Blow-Up,tt0060176,nominated,false,false,false,
Khartoum,tt0060588,nominated,false,false,false,
The Naked Prey,tt0060736,nominated,false,false,false,
Zorba the Greek,tt0057831,won,false,false,false,
"Hush...Hush, Sweet Charlotte",tt0058213,nominated,false,false,false,
Seven Days in May,tt0058576,nominated,false,false,false,
The Americanization of Emily,tt0057840,nominated,false,false,false,
My Fair Lady,tt0058385,won,false,false,false,
The Unsinkable Molly Brown,tt0058708,nominated,false,false,false,
What a Way to Go!,tt0058743,nominated,false,false,false,
Fate Is the Hunter,tt0058091,nominated,false,false,false,
Cheyenne Autumn,tt0057940,nominated,false,false,false,
The Night of the Iguana,tt0058404,won,false,false,false,
A House Is Not a Home,tt0058209,nominated,false,false,false,
Kisses for My President,tt0058266,nominated,false,false,false,
The Visit,tt0058724,nominated,false,false,false,
World Without Sun,tt0058364,won,false,false,false,
Four Days in November,tt0059197,nominated,false,false,false,
"Over There, 1914-18",tt0056797,nominated,false,false,false,
The Finest Hours,tt0058099,nominated,false,false,false,
The Human Dutch,tt0056819,nominated,false,false,false,
Nine from Little Rock,tt0058410,won,false,false,false,
140 Days Under the World,tt0057806,nominated,false,false,false,
Breaking the Habit,tt0057898,nominated,false,false,false,
Children Without,tt0057945,nominated,false,false,false,
Eskimo Artist: Kenojuak,tt0058260,nominated,false,false,false,
Goldfinger,tt0058150,won,false,true,false,
The Lively Set,tt0058296,nominated,false,false,false,
Mary Poppins,tt0058331,won,false,false,true,
7 Faces of Dr. Lao,tt0057812,nominated,false,false,false,
"Yesterday, Today and Tomorrow",tt0057171,won,false,false,false,
Raven's End,tt0057237,nominated,false,false,false,
Sallah,tt0058541,nominated,false,false,false,
Woman in the Dunes,tt0058625,nominated,false,false,false,
Dear Heart,tt0057999,nominated,false,false,false,
Robin and the 7 Hoods,tt0058529,nominated,false,false,false,
Where Love Has Gone,tt0058745,nominated,false,false,false,
A Hard Day's Night,tt0058182,nominated,false,false,false,
The Fall of the Roman Empire,tt0058085,nominated,false,false,false,
The Pink Panther,tt0057413,nominated,false,false,false,
Dr. Strangelove,tt0057012,nominated,false,false,false,
The Pink Phink,tt0058472,won,false,false,false,
Christmas Cracker,tt0055849,nominated,false,false,false,
Here's Nudnik,tt0058416,nominated,false,false,false,
How to Avoid Friendship,tt0058211,nominated,false,false,false,
Casals Conducts: 1964,tt0057922,won,false,false,false,
Help! My Snowman's Burning Down,tt0058189,nominated,false,false,false,
The Legend of Jimmy Blue Eyes,tt0058288,nominated,false,false,false,
Becket,tt0057877,won,false,false,false,
Father Goose,tt0058092,won,false,false,false,
"One Potato, Two Potato",tt0058429,nominated,false,false,false,
That Man from Rio,tt0058203,nominated,false,false,false,
The Organizer,tt0056945,nominated,false,false,false,
America America,tt0056825,won,false,false,false,
Love with the Proper Stranger,tt0057263,nominated,false,false,false,
Twilight of Honor,tt0057609,nominated,false,false,false,
Cleopatra,tt0056937,won,false,false,false,
Come Blow Your Horn,tt0056940,nominated,false,false,false,
The Cardinal,tt0056907,nominated,false,false,false,
Hud,tt0057163,won,false,true,false,
Lilies of the Field,tt0057251,nominated,false,false,false,
The Balcony,tt0056847,nominated,false,false,false,
The Caretakers,tt0056908,nominated,false,false,false,
8½,tt0056801,won,false,false,false,
The Stripper,tt0057537,nominated,false,false,false,
Toys in the Attic,tt0057598,nominated,false,false,false,
Wives and Lovers,tt0057688,nominated,false,false,false,
A New Kind of Love,tt0057360,nominated,false,false,false,
The Leopard,tt0057091,nominated,false,false,false,
Robert Frost: A Lover's Quarrel with the World,tt0057459,won,false,false,false,
Le maillon et la chaîne,tt0057279,nominated,false,false,false,
The Yanks Are Coming,tt0057698,nominated,false,false,false,
Chagall,tt0056920,won,false,false,false,
The Five Cities of June,tt0057061,nominated,false,false,false,
The Spirit of America,tt0057524,nominated,false,false,false,
Thirty Million Letters,tt0057576,nominated,false,false,false,
To Live Again,tt0057587,nominated,false,false,false,
It's a Mad Mad Mad Mad World,tt0057193,won,false,false,false,
A Gathering of Eagles,tt0057090,nominated,false,false,false,
The Birds,tt0056869,nominated,false,false,false,
How the West Was Won,tt0056085,won,false,false,false,
The Great Escape,tt0057115,nominated,false,false,false,
Knife in the Water,tt0056291,nominated,false,false,false,
Kyoto,tt0056154,nominated,false,false,false,
Los tarantos,tt0056555,nominated,false,false,false,
The Red Lanterns,tt0057229,nominated,false,false,false,
Papa's Delicate Condition,tt0057400,won,false,false,false,
55 Days at Peking,tt0056800,nominated,false,false,false,
Charade,tt0056923,nominated,false,false,false,
Mondo cane,tt0057318,nominated,false,false,false,
Tom Jones,tt0057590,won,false,false,false,
Irma la Douce,tt0057187,won,false,false,false,
Bye Bye Birdie,tt0056891,nominated,false,false,false,
The Sword in the Stone,tt0057546,nominated,false,false,true,
The Critic,tt0056965,won,false,false,false,
Automania 2000,tt0056841,nominated,false,false,false,
Igra,tt0057185,nominated,false,false,false,
My Financial Career,tt0057339,nominated,false,false,false,
Pianissimo,tt0057410,nominated,false,false,false,
Occurrence at Owl Creek Bridge,tt0056300,won,false,false,false,
Koncert,tt0056946,nominated,false,false,false,
That's Me,tt0057575,nominated,false,false,false,
The Home-Made Car,tt0057149,nominated,false,false,false,
The Six-Sided Triangle,tt0057506,nominated,false,false,false,
"Captain Newman, M.D.",tt0056903,nominated,false,false,false,
The Four Days of Naples,tt0056389,nominated,false,false,false,
To Kill a Mockingbird,tt0056592,won,false,false,false,
Period of Adjustment,tt0056341,nominated,false,false,false,
The Pigeon That Took Rome,tt0056349,nominated,false,false,false,
Lawrence of Arabia,tt0056172,won,false,false,false,
Mutiny on the Bounty,tt0056264,nominated,false,false,false,
That Touch of Mink,tt0056575,nominated,false,false,false,
The Longest Day,tt0056197,won,false,false,false,
Birdman of Alcatraz,tt0055798,nominated,false,false,false,
Two for the Seesaw,tt0056626,nominated,false,false,false,
Gypsy,tt0056048,nominated,false,false,false,
Hatari!,tt0056059,nominated,false,false,false,
What Ever Happened to Baby Jane?,tt0056687,won,false,false,false,
Phaedra,tt0056346,nominated,false,false,false,
The Man Who Shot Liberty Valance,tt0056217,nominated,false,false,false,
The Miracle Worker,tt0056241,nominated,false,false,false,
The Wonderful World of the Brothers Grimm,tt0056700,won,false,false,false,
Bon Voyage!,tt0055807,nominated,false,false,false,
My Geisha,tt0056267,nominated,false,false,false,
Black Fox: The True Story of Adolf Hitler,tt0055801,won,false,false,false,
Alvorada - Brazil's Changing Face,tt0055742,nominated,false,false,false,
A Tribute to Dylan Thomas,tt0055943,won,false,false,false,
The John Glenn Story,tt0056122,nominated,false,false,false,
The Road to the Wall,tt0056418,nominated,false,false,false,
The Manchurian Candidate,tt0056218,nominated,false,false,false,
Sundays and Cybèle,tt0055910,won,false,false,false,
Electra,tt0055950,nominated,false,false,false,
The Given Word,tt0056322,nominated,false,false,false,
Tlayucan,tt0055527,nominated,false,false,false,
Days of Wine and Roses,tt0055895,won,false,false,false,
Tender Is the Night,tt0056566,nominated,false,false,false,
Walk on the Wild Side,tt0056671,nominated,false,false,false,
Freud,tt0055998,nominated,false,false,false,
Taras Bulba,tt0056556,nominated,false,false,false,
The Music Man,tt0056262,won,false,false,false,
Billy Rose's Jumbo,tt0055797,nominated,false,false,false,
Gigot,tt0056017,nominated,false,false,false,
The Hole,tt0056075,won,false,false,false,
A Symposium on Popular Songs,tt0056545,nominated,false,false,false,
Icarus Montgolfier Wright,tt0056091,nominated,false,false,false,
Now Hear This,tt0057367,nominated,false,false,false,
Self Defense... for Cowards,tt0056464,nominated,false,false,false,
Happy Anniversary,tt0056066,won,false,false,false,
Big City Blues,tt0055792,nominated,false,false,false,
Pan,tt1534484,nominated,false,false,false,
The Cadillac,tt0055820,nominated,false,false,false,
The Cliff Dwellers,tt0055853,nominated,false,false,false,
David and Lisa,tt0055892,nominated,false,false,false,
Lolita,tt0056193,nominated,false,false,false,
Divorce Italian Style,tt0055913,won,false,false,false,
Last Year at Marienbad,tt0054632,nominated,false,false,false,
The Apartment,tt0053604,won,false,false,false,
Psycho,tt0054215,nominated,false,false,false,
Visit to a Small Planet,tt0054446,nominated,false,false,false,
Spartacus,tt0054331,won,false,false,false,
Cimarron,tt0053715,nominated,false,false,false,
It Started in Naples,tt0053957,nominated,false,false,false,
Pepe,tt0054172,nominated,false,false,false,
Sunrise at Campobello,tt0054354,nominated,false,false,false,
Sons and Lovers,tt0054326,won,false,false,false,
Inherit the Wind,tt0053946,nominated,false,false,false,
BUtterfield 8,tt0053622,nominated,false,false,false,
The Facts of Life,tt0053810,won,false,false,false,
Seven Thieves,tt0054295,nominated,false,false,false,
The Rise and Fall of Legs Diamond,tt0054243,nominated,false,false,false,
Can-Can,tt0053690,nominated,false,false,false,
Midnight Lace,tt0054084,nominated,false,false,false,
The Horse with the Flying Tail,tt0054993,won,false,false,false,
Rebel in Paradise,tt0054235,nominated,false,false,false,
Giuseppina,tt0053866,won,false,false,false,
Beyond Silence,tt0053649,nominated,false,false,false,
En by ved navn København,tt0053685,nominated,false,false,false,
George Grosz' Interregnum,tt0053858,nominated,false,false,false,
Universe,tt0054429,nominated,false,false,false,
The Time Machine,tt0054387,won,false,false,false,
The Last Voyage,tt0054016,nominated,false,false,false,
The Virgin Spring,tt0053976,won,false,false,false,
Kapò,tt0052961,nominated,false,false,false,
La vérité,tt0054452,nominated,false,false,false,
Macario,tt0054042,nominated,false,false,false,
The Ninth Circle,tt0053764,nominated,false,false,false,
Never on Sunday,tt0054198,won,false,false,false,
High Time,tt0053912,nominated,false,false,false,
Exodus,tt0053804,won,false,false,false,
The Magnificent Seven,tt0054047,nominated,false,false,false,
Song Without End,tt0054324,won,false,false,false,
Bells Are Ringing,tt0053645,nominated,false,false,false,
Let's Make Love,tt0054022,nominated,false,false,false,
The Sundowners,tt0054353,nominated,false,false,false,
Munro,tt0054100,won,false,false,false,
Goliath II,tt0053875,nominated,false,false,false,
High Note,tt0053909,nominated,false,false,false,
Mouse and Garden,tt0054096,nominated,false,false,false,
O místo na slunci,tt0054186,nominated,false,false,false,
Day of the Painter,tt0053753,won,false,false,false,
A Sport Is Born,tt0054335,nominated,false,false,false,
Islands of the Sea,tt0053956,nominated,false,false,false,
The Creation of Woman,tt0053737,nominated,false,false,false,
The Alamo,tt0053580,won,false,false,false,
Elmer Gantry,tt0053793,won,false,false,false,
Tunes of Glory,tt0054412,nominated,false,false,false,
Hiroshima mon amour,tt0052893,nominated,false,false,false,
The Angry Silence,tt0053602,nominated,false,false,false,
The Hustler,tt0054997,won,false,false,false,
The Absent Minded Professor,tt0054594,nominated,false,false,true,
The Children's Hour,tt0054743,nominated,false,false,false,
West Side Story,tt0055614,won,false,false,false,
El Cid,tt0054847,nominated,false,false,false,
Flower Drum Song,tt0054885,nominated,false,false,false,
Summer and Smoke,tt0055489,nominated,false,false,false,
"One, Two, Three",tt0055256,nominated,false,false,false,
A Majority of One,tt0055124,nominated,false,false,false,
Fanny,tt0054866,nominated,false,false,false,
One-Eyed Jacks,tt0055257,nominated,false,false,false,
La dolce vita,tt0053779,won,false,false,false,
Claudelle Inglish,tt0054752,nominated,false,false,false,
Yojimbo,tt0055630,nominated,false,false,false,
Babes in Toyland,tt0054649,nominated,false,false,true,
Back Street,tt0054653,nominated,false,false,false,
Pocketful of Miracles,tt0055312,nominated,false,false,false,
Le ciel et la boue,tt0053714,won,false,false,false,
The Grand Olympics,tt0054940,nominated,false,false,false,
Project Hope,tt0055333,won,false,false,false,
Breaking the Language Barrier,tt0054699,nominated,false,false,false,
Cradle of Genius,tt0054767,nominated,false,false,false,
Kahl,tt0055040,nominated,false,false,false,
L'uomo in grigio,tt0055576,nominated,false,false,false,
The Guns of Navarone,tt0054953,won,false,false,false,
The Parent Trap,tt0055277,nominated,false,false,true,
Through a Glass Darkly,tt0055499,won,false,false,false,
Bitter Spirit,tt0054845,nominated,false,false,false,
Harry og kammertjeneren,tt0054965,nominated,false,false,false,
Placido,tt0055310,nominated,false,false,false,
Ánimas Trujano (El hombre importante),tt0055646,nominated,false,false,false,
Breakfast at Tiffany's,tt0054698,won,false,false,false,
Bachelor in Paradise,tt0054652,nominated,false,false,false,
Town Without Pity,tt0055539,nominated,false,false,false,
Khovanschina,tt0055046,nominated,false,false,false,
Paris Blues,tt0055278,nominated,false,false,false,
The Substitute,tt0054854,won,false,false,false,
Aquamania,tt0054634,nominated,false,false,false,
Beep Prepared,tt0054674,nominated,false,false,false,
Nelly's Folly,tt0055223,nominated,false,false,false,
The Pied Piper of Guadalupe,tt0055298,nominated,false,false,false,
Seawards the Great Ships,tt0055420,won,false,false,false,
Ballon vole,tt0054658,nominated,false,false,false,
Rooftops of New York,tt0055384,nominated,false,false,false,
The Face of Jesus,tt0054863,nominated,false,false,false,
"Very Nice, Very Nice",tt0055594,nominated,false,false,false,
Judgment at Nuremberg,tt0055031,won,false,false,false,
Splendor in the Grass,tt0055471,won,false,false,false,
Ballad of a Soldier,tt0052600,nominated,false,false,false,
Il generale Della Rovere,tt0053856,nominated,false,false,false,
Lover Come Back,tt0055100,nominated,false,false,false,
The Diary of Anne Frank,tt0052738,won,false,false,false,
